1072;-12237;640
5;-291;218
1188;-291;451
15;-291;9785
15;-291;704
1015;-291;9952
1020;-291;577
1102;-291;9876
1170;-291;464
1077;-291;9996
49;-291;9913
157;-291;449
164;-291;472
1024;-290;821
85;-290;12
22;-290;123
1174;-290;180
1079;-290;97
1071;-290;59
826;-290;466
827;-290;199
68;-290;1
72;-290;36
52;-290;342
108;-290;394
108;-290;426
909;-290;9996
14;-289;354
1093;-287;9968
909;-287;324
1176;-286;9966
825;-286;141
18;-285;55
37;-283;191
1167;-283;9938
96;-283;9939
87;-282;9989
1006;-281;290
18;-281;337
1022;-280;9966
638;-280;9965
29;-280;10
155;-280;1097
21;-280;9801
925;-280;284
637;-279;18
1034;-279;291
95;-279;414
96;-279;9937
941;-279;422
14;-279;755
23;-278;163
1162;-278;9989
1081;-278;2
1067;-278;127
1167;-278;9942
1057;-278;9947
117;-278;237
645;-277;8
15;-277;9793
1093;-277;9978
1167;-277;513
1040;-277;224
50;-277;488
98;-277;223
15;-277;9850
909;-277;9992
1177;-276;9952
1093;-276;9972
1095;-276;107
1191;-276;48
19;-276;9850
827;-276;683
1171;-276;228
1030;-276;19
114;-276;9985
915;-276;416
77;-275;231
1177;-275;60
638;-275;9966
644;-275;9791
1176;-275;9964
21;-275;878
100;-275;322
82;-275;502
39;-275;945
930;-275;108
158;-275;589
11;-275;9908
1181;-274;7
14;-274;341
1093;-274;250
87;-274;127
23;-274;627
1039;-274;392
1059;-274;550
88;-274;529
240;-273;491
154;-273;9926
1013;-272;356
7;-272;358
1177;-272;91
12;-272;524
22;-272;890
65;-272;129
926;-272;352
10;-271;1089
1098;-271;869
1153;-271;91
1077;-271;1360
95;-271;717
88;-271;512
96;-271;9930
15;-271;9847
1181;-270;406
1010;-270;41
1015;-270;57
1015;-270;311
23;-270;71
1079;-270;14
1071;-270;19
235;-270;9994
22;-270;502
64;-270;215
28;-269;361
1040;-269;261
925;-269;358
644;-268;356
1067;-268;9928
1034;-268;9999
236;-268;322
95;-268;706
44;-267;972
24;-267;221
24;-267;9778
1171;-267;2
235;-267;763
162;-267;451
39;-267;1165
15;-267;573
15;-267;228
21;-267;145
14;-267;680
34;-266;744
974;-266;82
6;-266;407
7;-266;318
1184;-266;537
84;-266;484
85;-266;5
32;-266;131
22;-266;714
1065;-266;122
95;-266;6
117;-266;395
909;-266;9998
78;-265;241
6;-265;831
644;-265;327
645;-265;542
1185;-265;355
1024;-265;372
1021;-265;161
22;-265;766
1168;-265;101
1039;-265;314
1051;-265;568
69;-265;278
95;-265;9901
11;-265;430
78;-264;248
1173;-264;479
6;-264;497
15;-264;61
32;-264;92
23;-264;581
1095;-264;9905
236;-264;350
825;-264;177
1040;-264;9815
118;-264;259
78;-264;437
1187;-263;9981
87;-263;9970
87;-263;23
1102;-263;165
21;-263;1024
1067;-263;49
1074;-263;9972
238;-263;39
117;-263;384
155;-263;1048
76;-263;963
166;-263;9966
645;-262;66
955;-262;630
1010;-262;3
1024;-262;919
1003;-262;9937
85;-262;9902
32;-262;296
24;-262;12
827;-262;810
1065;-262;34
1065;-262;418
1057;-262;733
96;-262;213
161;-262;306
1024;-261;340
7;-261;820
9;-261;9974
1095;-261;401
1022;-261;258
84;-261;400
84;-261;169
1073;-261;44
1065;-261;373
1057;-261;223
66;-261;88
38;-260;335
7;-260;9807
5;-260;549
87;-260;78
28;-260;75
1051;-260;546
1061;-260;9864
49;-260;372
237;-260;53
158;-260;9907
18;-256;582
21;-256;675
35;-255;34
1167;-255;432
95;-255;496
64;-254;530
82;-254;9879
1027;-253;233
96;-253;9928
47;-252;9997
77;-252;9995
75;-252;616
1021;-252;9987
47;-252;9991
44;-252;807
47;-252;9998
1089;-252;9975
83;-252;9931
85;-252;9901
28;-252;9896
1089;-252;9979
29;-252;9875
824;-252;9922
1168;-252;9879
1051;-252;9919
49;-252;9926
94;-252;9930
56;-252;9995
79;-252;112
937;-252;143
77;-251;9996
36;-251;9936
8;-251;9871
8;-251;9868
47;-251;9995
1176;-251;9963
1185;-251;9895
1098;-251;9900
1024;-251;9965
955;-251;9875
1022;-251;9967
83;-251;9933
29;-251;9870
1102;-251;9875
29;-251;9872
29;-251;9876
1168;-251;9880
1074;-251;405
1057;-251;9827
95;-251;427
108;-251;9968
116;-251;9939
116;-251;9937
96;-251;9936
56;-251;9996
156;-251;9952
80;-251;9984
39;-251;9981
34;-251;9991
35;-250;9
36;-250;9934
47;-250;9994
15;-250;9784
1084;-250;9964
32;-250;9961
830;-250;17
1167;-250;9939
1040;-250;9824
49;-250;9932
117;-250;9912
96;-250;119
94;-250;9926
80;-250;9998
80;-250;9983
10;-250;894
1022;-249;286
644;-249;9796
87;-249;9991
21;-249;9989
825;-249;9871
1067;-249;9926
1059;-249;9971
67;-249;347
116;-249;185
112;-249;338
7;-248;782
637;-248;9786
1188;-248;9985
1012;-248;876
1023;-248;9983
1149;-248;1022
1057;-248;9943
1040;-248;8
49;-248;9916
237;-248;9884
119;-248;150
10;-248;9893
976;-247;9957
1188;-247;9988
10;-247;474
83;-247;9927
83;-247;9926
24;-247;9781
29;-247;9878
1095;-247;9919
1102;-247;9871
863;-247;9867
1191;-247;9845
1170;-247;9983
25;-247;9810
19;-247;9855
22;-247;9765
1070;-247;1059
826;-247;9951
1077;-247;9965
1057;-247;478
52;-247;9894
237;-247;368
118;-247;9901
96;-247;9938
64;-247;263
82;-247;9880
34;-247;348
39;-247;9985
39;-247;9984
154;-247;84
39;-247;9986
10;-247;9894
21;-247;9898
10;-247;9892
10;-247;458
11;-247;9910
922;-247;103
916;-247;1082
45;-246;9957
77;-246;9998
1006;-246;33
974;-246;9883
8;-246;278
43;-246;9909
1186;-246;9970
1184;-246;9998
643;-246;9996
1188;-246;413
1176;-246;9965
1102;-246;207
1021;-246;15
1095;-246;9920
1093;-246;9977
21;-246;9988
22;-246;9762
826;-246;9953
1067;-246;9924
49;-246;9912
100;-246;306
95;-246;9932
87;-246;9987
96;-246;9925
96;-246;64
56;-246;9992
14;-246;9997
12;-246;9952
909;-246;9997
909;-246;9991
909;-246;9985
1188;-245;218
1186;-245;539
644;-245;54
1095;-245;9899
19;-245;252
1057;-245;359
100;-245;651
95;-245;9923
96;-245;9944
157;-245;128
84;-244;199
825;-244;393
49;-244;91
1020;-243;9821
44;-243;729
643;-243;9998
15;-243;9790
14;-243;298
995;-243;464
1079;-243;9963
108;-243;421
64;-243;169
7;-242;93
644;-242;989
56;-242;9998
75;-241;841
6;-241;9830
7;-241;748
47;-241;290
1187;-241;537
10;-241;9995
15;-241;9792
955;-241;9876
18;-240;365
1065;-240;80
1061;-240;899
1030;-240;9850
100;-240;314
42;-239;57
1102;-239;71
1065;-239;287
920;-239;487
1080;-238;347
637;-238;76
1188;-238;432
1095;-238;9907
972;-238;876
94;-238;34
97;-238;9927
162;-238;80
57;-238;610
915;-238;9909
15;-237;508
18;-237;9870
1079;-237;112
1029;-237;536
94;-237;120
15;-237;532
37;-236;609
955;-236;9878
14;-236;99999
1095;-236;9913
1013;-236;31
1066;-236;9831
934;-236;437
909;-236;388
7;-235;856
641;-235;245
1006;-235;341
1027;-235;332
1167;-235;99997
1040;-235;50
52;-235;814
168;-235;9866
19;-235;58
14;-235;653
78;-234;259
14;-234;99998
28;-234;703
930;-234;737
1134;-234;261
1180;-234;9854
21;-234;953
1072;-234;62
826;-234;297
1061;-234;477
69;-234;9970
69;-234;1015
1055;-234;887
159;-234;9802
159;-234;9801
108;-234;399
96;-234;15
36;-234;9902
11;-234;899
1010;-233;9984
1184;-233;410
1176;-233;223
1093;-233;9973
1084;-233;330
1173;-233;44
1078;-233;612
1073;-233;9915
1029;-233;237
1059;-233;9896
1057;-233;785
240;-233;829
100;-233;510
159;-233;414
166;-233;261
935;-233;26
1186;-232;192
1102;-232;554
1084;-232;432
955;-232;652
84;-232;1298
21;-232;999
1171;-232;39
1077;-232;1291
1037;-232;386
75;-232;613
1061;-232;9947
53;-232;3
88;-232;496
96;-232;397
67;-232;52
159;-232;371
1002;-231;87
644;-231;9790
12;-231;49
1095;-231;384
1020;-231;526
1019;-231;9871
29;-231;123
28;-231;12
19;-231;732
1171;-231;9894
1065;-231;294
1065;-231;59
74;-231;303
1040;-231;89
1062;-231;56
52;-231;386
240;-231;776
240;-231;800
56;-231;66
158;-231;35
150;-231;326
930;-231;354
157;-231;643
7;-230;623
637;-230;335
1176;-230;51
15;-230;213
85;-230;311
1095;-230;9898
21;-230;86
22;-230;66
236;-230;122
1077;-230;9998
826;-230;270
69;-230;599
76;-230;317
100;-230;296
114;-230;272
96;-230;348
56;-230;6
57;-230;832
39;-230;1020
156;-230;190
1188;-229;207
100;-229;234
100;-228;73
23;-227;9854
1174;-227;9972
119;-227;57
35;-226;13
1057;-226;425
1062;-226;405
96;-226;301
15;-226;706
35;-225;194
644;-225;839
1077;-225;331
42;-224;967
639;-224;9808
637;-224;500
1066;-224;422
76;-224;23
117;-224;406
637;-223;9990
19;-223;200
827;-223;9997
827;-223;236
1030;-223;43
1023;-222;9859
87;-222;348
1095;-222;480
53;-222;373
109;-222;62
42;-221;65
1020;-221;216
1057;-221;6
116;-221;382
5;-220;9907
9;-220;9973
11;-220;651
1083;-220;9961
1071;-220;400
1067;-220;142
76;-220;40
97;-220;184
96;-220;251
6;-219;9828
1177;-219;348
1180;-219;9914
15;-219;824
12;-219;9939
1089;-219;239
976;-219;9958
32;-219;9951
1095;-219;297
1191;-219;9844
1065;-219;9999
826;-219;9955
1068;-219;370
112;-219;423
112;-219;346
98;-219;109
80;-219;9982
21;-219;9897
643;-218;225
10;-218;174
1093;-218;9967
974;-218;9891
1016;-218;753
1069;-218;9895
22;-218;9763
1149;-218;1410
1068;-218;9765
236;-218;401
97;-218;9925
88;-218;253
96;-218;9935
941;-218;993
40;-218;1248
925;-218;91
974;-217;453
1136;-217;377
1065;-217;281
1059;-217;486
1029;-217;108
80;-217;9988
39;-217;1177
941;-217;915
1188;-216;98
12;-216;9940
955;-216;328
83;-216;1022
29;-216;435
19;-216;581
827;-216;310
1051;-216;603
97;-216;15
164;-216;9977
88;-216;154
941;-216;208
14;-216;9994
21;-216;9802
29;-215;562
22;-215;289
1066;-215;9830
168;-215;72
108;-215;130
920;-215;395
921;-215;134
1173;-214;233
239;-214;405
100;-214;204
100;-214;641
57;-214;870
109;-214;88
39;-214;1131
156;-214;402
974;-213;9889
644;-213;1006
1098;-213;33
1065;-213;341
1171;-213;80
1029;-213;434
71;-213;105
168;-213;32
926;-213;9870
1016;-212;683
1186;-212;311
98;-212;342
67;-212;9998
82;-212;437
45;-211;1249
23;-211;732
1065;-211;127
14;-211;144
78;-210;254
78;-210;263
83;-210;9932
85;-210;9885
23;-210;697
1057;-210;329
644;-209;871
24;-209;253
1022;-209;1
1173;-209;333
1175;-209;292
1065;-209;275
1059;-209;857
236;-209;137
79;-209;102
35;-208;2
1098;-208;845
1003;-208;89
85;-208;128
1089;-208;9970
1095;-208;487
1095;-208;417
18;-208;651
240;-208;243
100;-208;613
97;-208;352
88;-208;240
64;-208;577
80;-208;98
80;-208;216
935;-208;415
1095;-207;354
84;-207;9980
1065;-207;425
69;-207;223
81;-207;157
925;-207;1141
156;-207;301
1024;-206;677
974;-206;272
47;-206;241
637;-206;408
955;-206;586
1082;-206;23
1098;-206;810
1067;-206;420
1030;-206;123
1040;-206;70
1027;-205;365
8;-205;927
1181;-205;438
1095;-205;431
1095;-205;121
23;-205;764
1040;-205;27
69;-205;9968
64;-205;561
925;-205;1258
15;-205;383
38;-204;9904
37;-204;206
974;-204;336
43;-204;317
1188;-204;135
32;-204;6
69;-204;83
52;-204;769
76;-204;325
1057;-204;275
49;-204;268
112;-204;9947
96;-204;44
76;-204;741
36;-204;311
36;-204;443
925;-204;1090
151;-204;9990
46;-203;1097
639;-203;251
11;-203;120
1094;-203;9973
1095;-203;339
1006;-203;9978
24;-203;666
28;-203;923
1149;-203;1067
1039;-203;123
69;-203;1004
80;-203;119
937;-203;1333
34;-203;400
926;-203;150
158;-203;75
910;-203;212
43;-202;281
78;-202;234
1177;-202;9999
1188;-202;107
1089;-202;328
1098;-202;671
1022;-202;178
83;-202;9930
29;-202;9869
827;-202;272
1057;-202;392
53;-202;188
237;-202;305
108;-202;9
151;-202;17
81;-202;584
36;-202;5
11;-202;859
920;-202;369
46;-201;9941
75;-201;895
6;-201;231
8;-201;886
1183;-201;496
1095;-201;18
85;-201;258
1089;-201;300
23;-201;601
1174;-201;387
1080;-201;360
1067;-201;177
1057;-201;9826
74;-201;299
1030;-201;293
108;-201;98
108;-201;29
64;-201;540
937;-201;12
168;-201;378
39;-201;9987
926;-201;10
937;-201;522
934;-201;592
155;-201;1568
14;-201;324
922;-201;124
1023;-200;461
6;-200;767
1095;-200;193
1065;-200;320
1051;-200;26
69;-200;511
1057;-200;841
238;-200;10
118;-200;22
108;-200;3
152;-200;9894
15;-200;321
915;-200;743
925;-200;334
28;-199;107
1171;-199;288
12;-199;356
915;-199;994
18;-198;279
1171;-198;9890
108;-198;9969
925;-198;1364
29;-197;316
1057;-197;9944
96;-197;203
96;-197;128
38;-196;286
155;-196;1224
44;-195;850
69;-195;9971
96;-195;311
7;-193;247
85;-193;453
45;-192;1231
9;-192;892
29;-192;403
1093;-192;42
236;-192;232
827;-192;9992
96;-192;9933
921;-192;524
1191;-191;2
1191;-191;281
1183;-190;138
12;-190;82
1065;-190;9998
95;-190;9929
80;-190;9979
35;-189;4
644;-189;492
1064;-189;1333
23;-189;194
1072;-189;107
1061;-189;9863
112;-189;9946
5;-188;144
1188;-188;4
1177;-188;9949
1023;-188;9858
1089;-188;9980
1095;-188;9918
108;-188;299
96;-188;9932
96;-188;408
96;-188;9940
64;-188;554
164;-188;14
152;-188;0
35;-187;190
1024;-187;852
18;-187;9971
23;-187;9765
19;-187;602
14;-187;170
921;-187;102
925;-187;798
35;-186;202
1020;-186;397
1095;-186;9914
1023;-186;9857
19;-186;9849
19;-186;308
1067;-186;461
95;-186;49
1002;-185;727
974;-185;9892
7;-185;284
1083;-185;254
1089;-185;9998
1065;-185;21
1040;-185;9818
96;-185;5
919;-185;412
77;-184;333
80;-184;1248
80;-184;59
36;-184;9895
15;-184;9852
66;-183;754
52;-183;9931
118;-183;12
96;-183;419
35;-182;192
8;-182;743
100;-182;88
166;-182;19
1070;-181;9912
71;-181;430
100;-181;422
166;-181;628
167;-181;248
937;-181;1197
919;-181;365
638;-180;410
1095;-180;134
1065;-180;66
1030;-180;9854
48;-180;1009
108;-180;411
937;-180;749
937;-180;276
75;-179;671
80;-179;1082
1098;-179;445
1006;-179;357
83;-179;1156
1098;-179;692
1075;-179;473
1039;-179;88
100;-179;408
66;-179;50
935;-179;1
14;-179;272
1002;-178;193
14;-178;573
85;-178;443
29;-178;116
1162;-178;2
1077;-178;1298
88;-178;85
56;-178;29
930;-178;385
168;-178;518
154;-178;36
14;-178;51
7;-177;9808
15;-177;172
1095;-177;369
1065;-177;157
49;-177;9931
96;-177;441
96;-177;9926
98;-177;334
156;-177;273
15;-177;168
15;-177;208
37;-176;84
38;-176;730
42;-176;864
1176;-176;9752
637;-176;9784
1188;-176;469
15;-176;861
1167;-176;99996
1173;-176;9945
826;-176;186
1059;-176;954
1059;-176;980
1027;-176;600
1057;-176;9951
49;-176;229
236;-176;94
166;-176;587
88;-176;504
937;-176;1252
916;-176;419
1185;-175;284
1183;-175;536
15;-175;749
1095;-175;9927
83;-175;947
25;-175;896
1136;-175;105
830;-175;333
826;-175;241
1030;-175;9853
78;-175;294
39;-175;1154
15;-175;492
915;-175;164
910;-175;9918
5;-174;523
10;-174;751
11;-174;596
1022;-174;33
18;-174;327
23;-174;959
108;-174;22
88;-174;5
96;-174;110
36;-174;482
15;-174;9854
916;-174;451
1010;-173;362
1003;-173;677
1093;-173;296
1094;-173;275
1095;-173;9891
827;-173;95
827;-173;886
74;-173;609
1034;-173;19
67;-173;58
941;-173;1158
18;-173;32
14;-173;869
910;-173;1001
1024;-172;626
6;-172;882
1181;-172;31
1095;-172;181
1095;-172;9901
1089;-172;101
1180;-172;38
1061;-172;20
1089;-172;357
23;-172;9853
18;-172;24
23;-172;564
1071;-172;9984
1065;-172;388
1065;-172;15
1031;-172;7
1057;-172;906
159;-172;9799
88;-172;262
56;-172;458
81;-172;561
40;-172;819
33;-172;328
930;-172;55
921;-172;225
38;-171;78
1016;-171;633
5;-171;193
1081;-171;50
1188;-171;351
10;-171;515
1098;-171;858
28;-171;328
1065;-171;365
826;-171;10
1166;-171;1377
1059;-171;9972
70;-171;9860
76;-171;338
1057;-171;759
1030;-171;9852
57;-171;853
56;-171;430
34;-171;78
14;-171;836
919;-171;55
33;-170;249
37;-170;9979
1010;-170;331
1022;-170;315
8;-170;9865
47;-170;208
1188;-170;496
1019;-170;9872
1095;-170;270
22;-170;234
1149;-170;1112
1062;-170;301
72;-170;9878
100;-170;537
97;-170;293
98;-170;311
21;-170;618
1177;-169;1
1095;-169;9902
1098;-169;9899
88;-169;519
80;-168;9985
81;-167;133
643;-166;663
31;-166;335
1070;-166;1576
910;-166;1049
36;-165;568
239;-165;96
97;-165;343
18;-164;9872
14;-164;9992
159;-163;9800
1057;-162;971
1167;-161;461
236;-161;49
109;-161;145
14;-161;729
1173;-160;9943
638;-160;48
12;-160;9896
14;-160;9846
48;-160;9931
18;-160;738
44;-159;949
1184;-159;9973
827;-159;733
1057;-159;9950
108;-159;326
77;-158;9997
1020;-158;9725
1081;-158;9974
1177;-158;27
21;-158;523
24;-158;9877
827;-158;153
1030;-158;9849
239;-158;375
14;-158;9989
15;-158;9861
922;-158;378
37;-157;299
955;-157;541
8;-157;350
1188;-157;442
1075;-157;455
1065;-157;325
239;-157;31
108;-157;305
96;-157;9942
160;-157;176
937;-157;1225
910;-157;422
1063;-156;457
1089;-156;9977
1065;-156;302
52;-156;850
97;-156;7
108;-156;114
937;-156;1306
75;-155;599
644;-155;479
1177;-155;112
1024;-155;9963
24;-155;168
164;-155;9976
941;-155;1015
6;-154;132
643;-154;13
1188;-154;153
87;-154;9990
23;-154;9764
50;-154;462
88;-154;426
937;-154;770
40;-154;575
14;-154;704
1167;-153;170
168;-153;352
80;-153;9980
82;-153;338
42;-152;9986
1181;-152;217
1078;-152;9853
69;-152;9988
74;-152;467
52;-152;318
1098;-151;9903
18;-151;9871
1070;-151;1143
826;-151;9952
1059;-151;344
53;-151;310
100;-151;218
1093;-150;365
974;-150;149
28;-150;39
24;-150;9873
95;-150;339
94;-150;153
1002;-149;618
1177;-149;284
1020;-149;9790
1027;-149;32
1016;-149;9728
1180;-149;246
19;-149;627
1057;-149;301
109;-149;110
112;-149;357
10;-149;9900
1098;-148;10
1095;-148;309
29;-148;337
1070;-148;1354
236;-148;108
166;-148;336
937;-148;965
14;-148;1
15;-148;128
46;-147;1108
10;-147;9986
15;-147;286
1095;-147;204
70;-147;33
1057;-147;249
49;-147;109
96;-147;261
928;-147;9998
15;-147;298
35;-146;288
108;-146;125
78;-146;9
39;-146;959
920;-146;337
921;-146;633
43;-145;564
35;-145;6
1188;-145;89
28;-145;9898
25;-145;454
1064;-145;254
825;-145;74
1067;-145;376
1057;-145;811
240;-145;1
98;-145;358
95;-145;9930
108;-145;103
87;-145;512
88;-145;525
937;-145;603
36;-145;88
941;-145;942
916;-145;510
78;-144;385
6;-144;283
1188;-144;345
644;-144;9
24;-144;659
1093;-144;319
1112;-144;874
1067;-144;9923
1031;-144;33
100;-144;105
80;-143;1229
37;-143;295
37;-143;613
1021;-143;318
1095;-143;8
1019;-143;14
32;-143;232
1089;-143;28
827;-143;9993
1065;-143;41
1067;-143;194
1029;-143;390
1055;-143;186
71;-143;45
1028;-143;207
1051;-143;244
49;-143;435
49;-143;9927
100;-143;659
100;-143;549
97;-143;364
102;-143;9947
67;-143;1011
925;-143;309
34;-142;1097
7;-142;9800
1186;-142;9965
1093;-142;88
1093;-142;534
25;-142;335
24;-142;79
24;-142;137
29;-142;442
24;-142;9777
25;-142;427
23;-142;381
1168;-142;548
52;-142;307
168;-142;487
88;-142;27
152;-142;9860
159;-142;9803
36;-142;403
39;-142;1007
33;-142;75
150;-142;358
15;-142;664
47;-141;562
9;-141;361
1188;-141;180
11;-141;9840
1003;-141;34
25;-141;316
1071;-141;441
236;-141;5
827;-141;9996
1046;-141;9985
1040;-141;385
1059;-141;376
52;-141;314
241;-141;483
930;-141;293
21;-141;31
910;-141;471
36;-140;9937
44;-140;587
1187;-140;328
638;-140;391
1185;-140;310
15;-140;249
1084;-140;424
1094;-140;292
1089;-140;9974
1093;-140;344
1098;-140;514
19;-140;151
826;-140;542
830;-140;9867
1065;-140;163
1031;-140;41
1037;-140;9905
1055;-140;40
1040;-140;9833
95;-140;478
97;-140;9920
935;-140;63
34;-140;127
941;-140;884
941;-140;1202
920;-140;37
18;-139;628
94;-139;533
23;-138;652
1057;-138;174
116;-138;200
1059;-137;9975
97;-137;443
31;-135;168
166;-135;9846
25;-134;9950
1089;-134;59
74;-134;46
48;-134;1193
96;-134;91
157;-134;9961
644;-133;474
1177;-133;133
11;-133;9764
28;-133;5
1173;-133;9941
15;-133;341
82;-132;278
14;-132;9848
109;-132;9966
117;-132;9920
38;-131;9899
6;-131;9825
5;-131;9909
1183;-131;9894
109;-131;309
22;-131;469
645;-130;576
94;-130;9891
34;-130;9990
925;-130;527
15;-130;9849
645;-129;9884
15;-129;900
84;-129;184
1168;-129;377
48;-129;1223
57;-129;628
156;-129;9781
36;-128;811
36;-128;592
1002;-128;9803
200;-128;111
21;-128;27
1067;-128;9931
68;-128;1425
1040;-128;132
937;-128;575
925;-128;1312
925;-128;1115
925;-128;633
1022;-127;9964
14;-127;617
1102;-127;9874
22;-127;9837
1057;-127;9941
114;-127;9984
155;-127;1393
15;-127;9860
1063;-126;407
240;-126;860
119;-126;329
79;-126;50
80;-126;9997
920;-126;188
35;-125;188
1183;-125;451
1188;-125;404
1074;-125;328
32;-125;328
72;-125;99998
95;-125;345
95;-125;9900
97;-125;9
584;-125;757
34;-125;9989
42;-124;18
38;-124;430
1095;-124;323
1065;-124;381
825;-124;510
1030;-124;232
116;-124;196
12;-124;9945
1187;-123;621
1065;-123;349
830;-123;9866
1059;-123;465
94;-123;9885
95;-123;131
1188;-122;9983
23;-122;101
96;-122;9941
64;-122;1298
150;-122;675
80;-122;247
928;-122;657
14;-122;9993
910;-122;79
1020;-121;329
22;-121;9835
827;-121;582
1061;-121;969
67;-121;1343
7;-120;9802
1186;-120;9967
1095;-120;9900
1093;-120;9966
1024;-120;950
1174;-120;9973
1065;-120;311
1040;-120;174
69;-120;1185
1031;-120;1644
162;-120;707
81;-120;885
941;-120;149
922;-120;196
1191;-119;9846
50;-119;173
100;-119;524
12;-119;344
32;-118;436
1065;-118;50
69;-118;35
75;-118;275
1034;-118;281
236;-118;292
108;-118;9983
96;-118;148
80;-118;9981
80;-118;37
36;-118;327
47;-117;354
1176;-117;172
11;-117;13
14;-117;274
955;-117;319
28;-117;386
32;-117;417
1115;-117;499
863;-117;9865
22;-117;653
1153;-117;46
1051;-117;9956
1029;-117;474
49;-117;285
108;-117;416
56;-117;354
151;-117;256
19;-117;512
915;-117;9963
75;-116;913
29;-116;131
24;-116;549
1095;-116;467
1089;-116;286
23;-116;200
23;-116;120
1168;-116;9877
826;-116;320
1065;-116;177
1040;-116;238
236;-116;188
100;-116;468
108;-116;15
108;-116;238
1016;-115;52
8;-115;667
1188;-115;126
1089;-115;9981
1003;-115;620
83;-115;1133
1095;-115;283
824;-115;528
1040;-115;301
69;-115;402
74;-115;294
94;-115;76
108;-115;535
80;-115;202
925;-115;555
15;-115;188
18;-115;515
916;-115;467
1015;-114;63
1020;-114;753
826;-114;39
1031;-114;47
75;-114;567
1057;-114;707
108;-114;120
117;-114;9997
96;-114;281
65;-114;82
166;-114;2
935;-114;385
14;-114;561
36;-113;506
1022;-113;628
1177;-113;1024
1089;-113;116
1095;-113;9904
25;-113;147
1173;-113;83
1150;-113;1337
68;-113;1127
1039;-113;9934
152;-113;9898
152;-113;695
941;-113;469
941;-113;968
155;-113;1435
150;-113;9837
15;-113;41
35;-112;99
1188;-112;79
1027;-112;301
85;-112;423
29;-112;395
24;-112;9780
1089;-112;162
